Fecha,Temperatura_C,Sensacion_termica_C,Humedad,Precipitaciones_mm,Presion_mb,Viento_kph,is_day,Descripcion,Probabilidad_lluvia,Llueve
2024-03-08 16:00,15.0,13.8,59,0.04,1011.0,18.4,1,Patchy rain possible,45,0
2024-03-08 17:00,14.4,12.8,66,0.12,1011.0,21.2,1,Patchy rain possible,100,1
2024-03-08 18:00,13.8,12.0,74,0.23,1011.0,21.2,1,Light rain shower,100,1
2024-03-08 19:00,12.7,10.7,83,0.56,1011.0,21.6,1,Light rain shower,100,1
2024-03-08 20:00,12.2,9.7,91,1.65,1010.0,25.6,0,Light rain,100,1
2024-03-08 21:00,12.2,9.4,95,3.0,1010.0,31.3,0,Moderate rain,100,1
2024-03-08 22:00,12.4,9.3,96,3.38,1009.0,36.7,0,Moderate rain,100,1
2024-03-08 23:00,12.6,9.4,95,2.36,1009.0,40.0,0,Light rain,100,1
2024-03-09 00:00,12.6,9.4,96,4.1,1008.0,40.0,0,Moderate rain,100,1
2024-03-09 01:00,13.0,9.9,96,3.9,1007.0,42.5,0,Moderate rain,100,1
2024-03-09 02:00,13.1,9.9,95,3.91,1005.0,44.6,0,Moderate rain,100,1
2024-03-09 03:00,13.2,10.1,96,4.84,1004.0,45.0,0,Moderate rain,100,1
2024-03-09 04:00,13.2,10.0,96,4.64,1002.0,48.6,0,Moderate rain,100,1
2024-03-09 05:00,13.6,10.6,96,8.3,1002.0,42.5,0,Heavy rain,100,1
2024-03-09 06:00,13.7,11.2,97,13.72,1001.0,35.6,0,Heavy rain,100,1
2024-03-09 07:00,14.0,11.8,79,0.05,1002.0,29.5,0,Patchy rain possible,45,0
2024-03-09 08:00,12.7,11.0,88,0.5,1002.0,17.6,1,Light drizzle,100,1
2024-03-09 09:00,13.3,11.2,88,0.43,1002.0,24.8,1,Light drizzle,100,1
2024-03-09 10:00,13.5,11.3,85,0.61,1002.0,28.4,1,Light drizzle,100,1
2024-03-09 11:00,12.8,10.2,90,2.03,1002.0,31.7,1,Light rain,100,1
2024-03-09 12:00,12.6,10.0,88,2.25,1002.0,28.8,1,Light rain,100,1
2024-03-09 13:00,11.9,9.5,82,1.68,1002.0,23.0,1,Light rain,100,1
2024-03-09 14:00,11.3,9.2,84,1.92,1002.0,18.0,1,Light rain,100,1
2024-03-09 15:00,10.7,9.3,87,2.46,1002.0,10.8,1,Light rain,100,1
2024-03-09 16:00,9.9,8.7,85,1.96,1003.0,9.0,1,Light rain,100,1
2024-03-09 17:00,9.7,7.9,85,0.65,1003.0,12.6,1,Light drizzle,100,1
2024-03-09 18:00,10.5,8.2,82,0.23,1004.0,18.4,1,Light rain shower,100,1
2024-03-09 19:00,11.0,8.7,78,0.03,1005.0,20.5,1,Patchy rain possible,45,0
2024-03-09 20:00,10.9,8.4,78,0.02,1005.0,20.5,0,Patchy rain possible,45,0
2024-03-09 21:00,10.9,8.4,77,0.0,1006.0,20.9,0,Clear,45,0
2024-03-09 22:00,10.4,8.2,77,0.0,1007.0,16.9,0,Clear,45,0
2024-03-09 23:00,10.3,8.4,77,0.0,1007.0,14.0,0,Clear,45,0
2024-03-10 00:00,9.8,8.5,81,0.0,1007.0,9.4,0,Partly cloudy,45,0
2024-03-10 01:00,9.7,8.4,81,0.0,1007.0,9.4,0,Clear,45,0
2024-03-10 02:00,9.5,8.3,81,0.01,1007.0,8.6,0,Patchy rain possible,45,0
2024-03-10 03:00,9.4,8.0,82,0.01,1007.0,9.7,0,Patchy rain possible,45,0
2024-03-10 04:00,9.4,7.6,83,0.0,1007.0,11.9,0,Partly cloudy,45,0
2024-03-10 05:00,9.5,7.8,83,0.0,1007.0,11.2,0,Clear,45,0
2024-03-10 06:00,9.4,8.1,82,0.0,1007.0,9.0,0,Clear,45,0
2024-03-10 07:00,9.6,8.3,82,0.01,1007.0,9.4,0,Patchy rain possible,45,0
2024-03-10 08:00,9.9,8.6,82,0.0,1007.0,9.7,1,Sunny,45,0
2024-03-10 09:00,11.2,10.0,80,0.0,1008.0,10.4,1,Sunny,45,0
2024-03-10 10:00,13.0,11.8,73,0.01,1009.0,13.7,1,Patchy rain possible,45,0
2024-03-10 11:00,14.3,13.0,64,0.01,1009.0,17.6,1,Patchy rain possible,45,0
2024-03-10 12:00,15.3,15.3,60,0.02,1010.0,19.1,1,Patchy rain possible,45,0
2024-03-10 13:00,15.6,15.6,62,0.05,1010.0,20.5,1,Patchy rain possible,45,0
2024-03-10 14:00,15.9,16.0,61,0.05,1010.0,22.3,1,Patchy rain possible,45,0
2024-03-10 15:00,16.4,16.4,60,0.02,1010.0,23.0,1,Patchy rain possible,45,0
2024-03-10 16:00,16.3,16.3,62,0.03,1010.0,23.8,1,Patchy rain possible,45,0
2024-03-10 17:00,16.0,16.0,64,0.01,1010.0,21.2,1,Patchy rain possible,45,0
2024-03-10 18:00,15.5,15.5,68,0.01,1011.0,19.1,1,Patchy rain possible,45,0
2024-03-10 19:00,14.3,13.0,75,0.01,1011.0,18.0,1,Patchy rain possible,45,0
2024-03-10 20:00,13.4,12.0,78,0.0,1012.0,16.2,0,Clear,45,0
2024-03-10 21:00,12.6,11.0,82,0.0,1013.0,15.8,0,Clear,45,0
2024-03-10 22:00,12.2,10.7,81,0.0,1015.0,14.8,0,Clear,45,0
2024-03-10 23:00,11.9,10.4,79,0.0,1015.0,13.7,0,Clear,45,0
2024-03-11 00:00,11.7,10.2,78,0.0,1017.0,13.0,0,Clear,0,0
2024-03-11 01:00,11.4,9.8,78,0.0,1017.0,13.3,0,Clear,0,0
2024-03-11 02:00,11.1,9.6,79,0.0,1018.0,12.2,0,Clear,45,0
2024-03-11 03:00,10.9,9.5,78,0.0,1018.0,11.5,0,Clear,45,0
2024-03-11 04:00,10.7,9.3,78,0.0,1018.0,11.5,0,Clear,0,0
2024-03-11 05:00,10.6,9.3,76,0.0,1018.0,10.4,0,Clear,0,0
2024-03-11 06:00,10.5,9.3,75,0.0,1018.0,10.1,0,Clear,45,0
2024-03-11 07:00,10.4,9.3,74,0.0,1019.0,9.4,0,Clear,0,0
2024-03-11 08:00,10.3,9.4,74,0.0,1019.0,7.9,1,Sunny,0,0
2024-03-11 09:00,11.9,11.7,69,0.0,1020.0,5.8,1,Sunny,0,0
2024-03-11 10:00,13.7,13.7,60,0.0,1021.0,2.5,1,Sunny,0,0
2024-03-11 11:00,15.1,15.1,54,0.0,1021.0,1.1,1,Sunny,0,0
2024-03-11 12:00,16.0,16.0,53,0.0,1021.0,5.0,1,Sunny,0,0
2024-03-11 13:00,16.7,16.7,52,0.0,1021.0,6.5,1,Sunny,0,0
2024-03-11 14:00,17.4,17.4,51,0.0,1020.0,7.6,1,Sunny,45,0
2024-03-11 15:00,17.7,17.7,53,0.0,1020.0,7.9,1,Sunny,45,0
2024-03-11 16:00,17.8,17.8,54,0.0,1019.0,6.8,1,Sunny,45,0
2024-03-11 17:00,17.8,17.8,55,0.0,1019.0,4.3,1,Sunny,0,0
2024-03-11 18:00,17.3,17.3,59,0.0,1019.0,1.4,1,Sunny,0,0
2024-03-11 19:00,15.7,15.7,67,0.0,1020.0,6.8,1,Sunny,0,0
2024-03-11 20:00,14.3,13.6,69,0.0,1020.0,11.2,0,Clear,0,0
2024-03-11 21:00,13.2,12.2,71,0.0,1021.0,11.5,0,Clear,0,0
2024-03-11 22:00,12.1,10.7,71,0.0,1021.0,12.6,0,Clear,0,0
2024-03-11 23:00,11.9,10.5,71,0.0,1022.0,12.6,0,Clear,0,0
2024-03-12 00:00,12.4,11.4,71,0.0,1022.0,11.2,0,Clear,0,0
2024-03-12 01:00,12.3,11.2,71,0.0,1021.0,10.8,0,Clear,0,0
2024-03-12 02:00,12.1,11.1,72,0.0,1021.0,10.4,0,Clear,0,0
2024-03-12 03:00,11.8,10.7,73,0.0,1021.0,10.1,0,Clear,0,0
2024-03-12 04:00,10.7,9.8,73,0.0,1021.0,8.6,0,Clear,0,0
2024-03-12 05:00,10.1,9.1,73,0.0,1021.0,8.3,0,Clear,0,0
2024-03-12 06:00,10.1,9.1,73,0.0,1021.0,8.3,0,Clear,0,0
2024-03-12 07:00,9.9,8.5,73,0.0,1021.0,10.4,0,Clear,0,0
2024-03-12 08:00,11.0,9.6,73,0.0,1021.0,11.5,1,Sunny,0,0
2024-03-12 09:00,13.1,12.2,67,0.0,1021.0,11.2,1,Sunny,0,0
2024-03-12 10:00,15.2,15.2,58,0.0,1021.0,14.0,1,Sunny,0,0
2024-03-12 11:00,16.2,16.2,61,0.0,1021.0,17.3,1,Sunny,0,0
2024-03-12 12:00,16.6,16.6,66,0.0,1021.0,17.6,1,Sunny,0,0
2024-03-12 13:00,16.8,16.8,68,0.0,1021.0,15.8,1,Sunny,0,0
2024-03-12 14:00,16.8,16.8,67,0.0,1021.0,13.7,1,Sunny,0,0
2024-03-12 15:00,16.9,16.9,66,0.0,1020.0,12.6,1,Sunny,0,0
2024-03-12 16:00,16.8,16.8,65,0.0,1020.0,13.7,1,Sunny,0,0
2024-03-12 17:00,16.5,16.5,63,0.0,1019.0,14.8,1,Sunny,0,0
2024-03-12 18:00,15.6,15.6,63,0.0,1019.0,13.7,1,Sunny,0,0
2024-03-12 19:00,14.3,13.6,68,0.0,1019.0,11.2,1,Sunny,0,0
2024-03-12 20:00,13.4,12.8,68,0.0,1020.0,9.4,0,Partly cloudy,0,0
2024-03-12 21:00,13.2,12.4,66,0.0,1020.0,10.1,0,Overcast,0,0
2024-03-12 22:00,13.0,12.3,63,0.0,1020.0,9.4,0,Overcast,0,0
2024-03-12 23:00,13.0,12.3,63,0.0,1020.0,9.4,0,Overcast,0,0
2024-03-13 00:00,13.0,12.4,59,0.0,1020.0,9.0,0,Overcast,0,0
2024-03-13 01:00,12.9,12.2,58,0.0,1020.0,9.4,0,Overcast,0,0
2024-03-13 02:00,12.7,11.9,58,0.0,1019.0,10.1,0,Overcast,0,0
2024-03-13 03:00,12.7,11.8,57,0.0,1019.0,10.4,0,Overcast,0,0
2024-03-13 04:00,12.5,11.5,58,0.0,1018.0,10.4,0,Cloudy,0,0
2024-03-13 05:00,12.2,11.2,59,0.0,1018.0,10.4,0,Cloudy,0,0
2024-03-13 06:00,12.1,11.2,60,0.0,1018.0,10.1,0,Partly cloudy,0,0
2024-03-13 07:00,12.2,11.3,60,0.0,1018.0,10.1,0,Partly cloudy,0,0
2024-03-13 08:00,12.6,12.0,59,0.0,1018.0,8.3,1,Sunny,0,0
2024-03-13 09:00,13.9,13.8,58,0.0,1019.0,6.8,1,Sunny,0,0
2024-03-13 10:00,15.1,15.1,55,0.0,1019.0,6.8,1,Sunny,0,0
2024-03-13 11:00,16.2,16.2,51,0.0,1019.0,9.7,1,Sunny,0,0
2024-03-13 12:00,16.9,16.9,49,0.0,1019.0,10.1,1,Sunny,0,0
2024-03-13 13:00,16.9,16.9,49,0.0,1019.0,9.4,1,Partly cloudy,0,0
2024-03-13 14:00,16.6,16.6,50,0.0,1019.0,8.3,1,Partly cloudy,0,0
2024-03-13 15:00,16.5,16.5,51,0.0,1018.0,8.6,1,Partly cloudy,0,0
2024-03-13 16:00,16.2,16.2,53,0.0,1018.0,6.8,1,Partly cloudy,0,0
2024-03-13 17:00,15.8,15.8,55,0.0,1018.0,5.0,1,Partly cloudy,0,0
2024-03-13 18:00,15.2,15.2,58,0.0,1018.0,5.0,1,Sunny,0,0
2024-03-13 19:00,14.2,14.8,63,0.0,1018.0,4.0,1,Sunny,0,0
2024-03-13 20:00,13.7,13.4,63,0.0,1018.0,7.9,0,Clear,0,0
2024-03-13 21:00,13.4,13.4,65,0.0,1019.0,2.2,0,Clear,0,0
2024-03-13 22:00,13.0,13.3,67,0.0,1020.0,4.7,0,Clear,0,0
2024-03-13 23:00,12.9,13.2,66,0.0,1020.0,4.7,0,Clear,0,0
2024-03-14 00:00,12.8,12.9,66,0.0,1020.0,5.0,0,Clear,0,0
2024-03-14 01:00,12.7,12.7,65,0.0,1020.0,5.4,0,Clear,0,0
2024-03-14 02:00,12.7,12.9,65,0.0,1020.0,4.7,0,Clear,0,0
2024-03-14 03:00,12.7,12.7,64,0.0,1020.0,5.4,0,Clear,0,0
2024-03-14 04:00,12.6,12.4,65,0.0,1019.0,6.1,0,Clear,0,0
2024-03-14 05:00,12.7,13.0,66,0.0,1019.0,4.3,0,Clear,0,0
2024-03-14 06:00,12.6,12.7,67,0.0,1019.0,5.0,0,Clear,0,0
2024-03-14 07:00,12.5,12.7,67,0.0,1020.0,4.7,0,Clear,0,0
2024-03-14 08:00,12.9,12.7,66,0.0,1020.0,6.1,1,Sunny,0,0
2024-03-14 09:00,14.7,14.7,62,0.0,1020.0,2.9,1,Sunny,0,0
2024-03-14 10:00,16.1,16.1,59,0.0,1021.0,2.2,1,Sunny,0,0
2024-03-14 11:00,17.2,17.2,54,0.0,1021.0,2.9,1,Sunny,0,0
2024-03-14 12:00,17.9,17.9,54,0.0,1021.0,6.5,1,Sunny,0,0
2024-03-14 13:00,17.9,17.9,57,0.0,1021.0,9.0,1,Sunny,0,0
2024-03-14 14:00,18.3,18.3,60,0.0,1020.0,9.7,1,Sunny,45,0
2024-03-14 15:00,18.4,18.4,62,0.0,1019.0,10.8,1,Sunny,45,0
2024-03-14 16:00,18.3,18.3,65,0.0,1019.0,9.4,1,Sunny,45,0
2024-03-14 17:00,18.1,18.1,68,0.0,1019.0,7.9,1,Sunny,45,0
2024-03-14 18:00,17.9,17.9,70,0.0,1019.0,5.4,1,Sunny,45,0
2024-03-14 19:00,17.0,17.0,77,0.0,1020.0,3.6,1,Partly cloudy,45,0
2024-03-14 20:00,16.1,16.1,78,0.0,1020.0,5.8,0,Partly cloudy,45,0
2024-03-14 21:00,16.2,16.2,77,0.0,1021.0,8.6,0,Clear,0,0
2024-03-14 22:00,15.7,15.7,78,0.0,1021.0,9.7,0,Clear,0,0
2024-03-14 23:00,15.3,15.3,79,0.0,1021.0,9.7,0,Clear,0,0
2024-03-15 00:00,14.7,14.2,80,0.0,1021.0,10.1,0,Clear,0,0
2024-03-15 01:00,14.6,14.1,79,0.0,1021.0,10.1,0,Cloudy,0,0
2024-03-15 02:00,14.6,14.1,77,0.0,1020.0,10.1,0,Clear,0,0
2024-03-15 03:00,14.6,14.0,76,0.0,1020.0,10.4,0,Clear,0,0
2024-03-15 04:00,14.3,13.8,76,0.0,1020.0,10.4,0,Clear,0,0
2024-03-15 05:00,14.2,13.5,75,0.0,1020.0,10.8,0,Clear,0,0
2024-03-15 06:00,14.1,13.3,75,0.0,1020.0,11.5,0,Clear,0,0
2024-03-15 07:00,13.9,13.1,76,0.0,1021.0,11.5,0,Clear,0,0
2024-03-15 08:00,14.1,13.4,77,0.0,1021.0,11.2,1,Sunny,0,0
2024-03-15 09:00,15.9,15.9,73,0.0,1021.0,8.6,1,Sunny,0,0
2024-03-15 10:00,18.0,18.0,65,0.0,1021.0,5.4,1,Sunny,0,0
2024-03-15 11:00,19.3,19.3,59,0.0,1022.0,2.9,1,Sunny,0,0
2024-03-15 12:00,19.8,19.8,58,0.0,1021.0,5.4,1,Sunny,0,0
2024-03-15 13:00,20.0,20.0,59,0.0,1021.0,7.2,1,Sunny,0,0
2024-03-15 14:00,20.3,20.3,59,0.0,1021.0,7.9,1,Sunny,0,0
2024-03-15 15:00,20.3,20.3,61,0.0,1021.0,7.2,1,Sunny,45,0
2024-03-15 16:00,20.2,20.2,62,0.0,1021.0,5.4,1,Sunny,45,0
2024-03-15 17:00,19.7,19.7,64,0.0,1021.0,2.2,1,Sunny,45,0
2024-03-15 18:00,19.3,19.3,69,0.0,1021.0,1.8,1,Sunny,0,0
2024-03-15 19:00,18.2,18.2,75,0.0,1021.0,4.7,1,Sunny,0,0
2024-03-15 20:00,17.4,17.4,74,0.0,1022.0,9.0,0,Clear,0,0
2024-03-15 21:00,16.9,16.9,73,0.0,1022.0,10.8,0,Clear,0,0
2024-03-15 22:00,16.5,16.5,73,0.0,1023.0,11.9,0,Clear,0,0
2024-03-15 23:00,16.2,16.3,71,0.0,1023.0,12.6,0,Clear,0,0
2024-03-16 00:00,16.4,16.4,69,0.0,1023.0,11.2,0,Overcast,0,0
2024-03-16 01:00,16.3,16.3,68,0.0,1023.0,10.1,0,Overcast,0,0
2024-03-16 02:00,15.5,15.5,68,0.0,1023.0,9.4,0,Clear,0,0
2024-03-16 03:00,14.5,14.2,70,0.0,1023.0,9.0,0,Clear,0,0
2024-03-16 04:00,14.3,13.9,71,0.0,1023.0,8.6,0,Clear,0,0
2024-03-16 05:00,14.6,14.5,73,0.0,1023.0,7.6,0,Clear,0,0
2024-03-16 06:00,14.5,14.4,73,0.0,1023.0,7.2,0,Clear,0,0
2024-03-16 07:00,14.3,14.0,72,0.0,1023.0,8.3,0,Clear,0,0
2024-03-16 08:00,14.7,14.4,72,0.0,1024.0,8.6,1,Sunny,0,0
2024-03-16 09:00,17.1,17.1,69,0.0,1024.0,7.2,1,Sunny,0,0
2024-03-16 10:00,18.8,18.8,63,0.0,1025.0,4.7,1,Sunny,0,0
2024-03-16 11:00,19.7,19.7,59,0.0,1025.0,8.3,1,Sunny,0,0
2024-03-16 12:00,20.2,20.2,57,0.0,1025.0,10.4,1,Sunny,0,0
2024-03-16 13:00,20.5,20.5,56,0.0,1025.0,13.0,1,Sunny,0,0
2024-03-16 14:00,20.4,20.4,57,0.0,1024.0,14.0,1,Partly cloudy,0,0
2024-03-16 15:00,20.1,20.1,59,0.0,1023.0,14.4,1,Overcast,0,0
2024-03-16 16:00,19.8,19.9,61,0.0,1023.0,12.2,1,Partly cloudy,0,0
2024-03-16 17:00,19.6,19.6,62,0.0,1024.0,11.2,1,Overcast,0,0
2024-03-16 18:00,19.2,19.2,63,0.0,1023.0,11.2,1,Overcast,0,0
2024-03-16 19:00,17.7,17.7,68,0.0,1023.0,10.1,1,Sunny,0,0
2024-03-16 20:00,17.2,17.2,68,0.0,1024.0,10.1,0,Clear,0,0
2024-03-16 21:00,17.2,17.2,67,0.0,1024.0,10.1,0,Overcast,0,0
2024-03-16 22:00,16.8,16.8,66,0.0,1024.0,10.1,0,Partly cloudy,0,0
2024-03-16 23:00,16.4,16.4,65,0.0,1024.0,10.1,0,Partly cloudy,0,0
2024-03-17 00:00,16.8,16.8,58,0.0,1024.0,10.8,0,Clear,0,0
2024-03-17 01:00,16.4,16.4,58,0.0,1024.0,11.2,0,Overcast,0,0
2024-03-17 02:00,16.5,16.5,57,0.0,1023.0,10.8,0,Overcast,0,0
2024-03-17 03:00,16.4,16.4,57,0.0,1023.0,10.4,0,Overcast,0,0
2024-03-17 04:00,16.4,16.4,55,0.0,1022.0,10.4,0,Overcast,0,0
2024-03-17 05:00,16.5,16.5,56,0.0,1022.0,10.8,0,Overcast,0,0
2024-03-17 06:00,16.1,16.1,56,0.0,1022.0,11.2,0,Overcast,0,0
2024-03-17 07:00,16.1,16.1,56,0.0,1022.0,11.5,0,Overcast,0,0
2024-03-17 08:00,16.3,16.3,56,0.0,1022.0,11.2,1,Overcast,0,0
2024-03-17 09:00,17.8,17.8,55,0.0,1023.0,9.7,1,Overcast,0,0
2024-03-17 10:00,19.6,19.6,51,0.0,1022.0,8.6,1,Overcast,0,0
2024-03-17 11:00,20.6,20.6,46,0.0,1023.0,9.7,1,Overcast,0,0
2024-03-17 12:00,21.2,21.2,44,0.0,1022.0,10.8,1,Overcast,0,0
2024-03-17 13:00,21.4,21.4,43,0.0,1022.0,10.8,1,Cloudy,0,0
2024-03-17 14:00,21.6,21.6,43,0.0,1022.0,10.1,1,Partly cloudy,0,0
2024-03-17 15:00,21.5,21.5,43,0.0,1021.0,9.7,1,Overcast,0,0
2024-03-17 16:00,21.4,21.5,43,0.0,1021.0,9.4,1,Overcast,0,0
2024-03-17 17:00,21.1,21.1,44,0.0,1020.0,8.3,1,Overcast,0,0
2024-03-17 18:00,20.0,20.0,50,0.0,1020.0,6.5,1,Sunny,0,0
2024-03-17 19:00,17.5,17.5,55,0.0,1020.0,5.0,1,Sunny,0,0
2024-03-17 20:00,16.1,16.1,54,0.0,1020.0,4.3,0,Clear,0,0
2024-03-17 21:00,16.2,16.2,53,0.0,1021.0,5.0,0,Clear,0,0
2024-03-17 22:00,16.2,16.2,51,0.0,1021.0,6.1,0,Clear,0,0
2024-03-17 23:00,16.0,16.0,49,0.0,1021.0,7.2,0,Clear,0,0
2024-03-18 00:00,15.7,15.7,48,0.0,1020.0,7.9,0,Clear,0,0
2024-03-18 01:00,16.0,16.0,46,0.0,1020.0,8.3,0,Partly cloudy,0,0
2024-03-18 02:00,16.0,16.0,45,0.0,1020.0,8.3,0,Cloudy,0,0
2024-03-18 03:00,15.8,15.8,44,0.0,1019.0,7.9,0,Overcast,0,0
2024-03-18 04:00,15.3,15.3,44,0.0,1018.0,6.1,0,Overcast,0,0
2024-03-18 05:00,14.7,15.4,45,0.0,1018.0,3.6,0,Overcast,0,0
2024-03-18 06:00,14.3,15.0,46,0.0,1018.0,3.6,0,Overcast,0,0
2024-03-18 07:00,14.2,14.5,44,0.0,1018.0,5.4,0,Overcast,0,0
2024-03-18 08:00,15.0,15.2,44,0.0,1018.0,6.1,1,Overcast,0,0
2024-03-18 09:00,18.3,18.3,44,0.0,1018.0,6.1,1,Overcast,0,0
2024-03-18 10:00,20.5,20.5,42,0.0,1018.0,4.3,1,Overcast,0,0
2024-03-18 11:00,21.6,21.6,40,0.0,1018.0,3.2,1,Overcast,0,0
2024-03-18 12:00,22.1,24.0,39,0.0,1018.0,5.4,1,Sunny,0,0
2024-03-18 13:00,22.0,24.0,39,0.0,1018.0,6.1,1,Sunny,0,0
2024-03-18 14:00,22.4,24.0,37,0.0,1017.0,5.0,1,Sunny,0,0
2024-03-18 15:00,22.4,24.0,37,0.0,1016.0,5.0,1,Partly cloudy,0,0
2024-03-18 16:00,22.1,24.0,40,0.0,1016.0,5.8,1,Partly cloudy,0,0
2024-03-18 17:00,21.4,21.4,46,0.0,1016.0,5.8,1,Partly cloudy,0,0
2024-03-18 18:00,20.6,20.6,54,0.0,1015.0,4.3,1,Partly cloudy,0,0
2024-03-18 19:00,19.2,19.2,56,0.0,1016.0,4.0,1,Partly cloudy,0,0
2024-03-18 20:00,17.7,17.7,57,0.0,1016.0,6.1,0,Partly cloudy,0,0
2024-03-18 21:00,17.8,17.8,59,0.0,1016.0,6.8,0,Partly cloudy,0,0
2024-03-18 22:00,18.6,18.6,59,0.0,1016.0,5.0,0,Partly cloudy,0,0
2024-03-18 23:00,18.6,18.6,58,0.0,1016.0,3.2,0,Partly cloudy,0,0
2024-03-19 00:00,18.0,18.0,60,0.0,1017.0,7.9,0,Partly cloudy,0,0
2024-03-19 01:00,18.1,18.1,60,0.0,1017.0,7.6,0,Overcast,0,0
2024-03-19 02:00,18.8,18.8,57,0.0,1016.0,5.8,0,Cloudy,0,0
2024-03-19 03:00,18.0,18.0,62,0.0,1016.0,7.2,0,Partly cloudy,0,0
2024-03-19 04:00,18.2,18.2,60,0.0,1015.0,10.1,0,Clear,0,0
2024-03-19 05:00,17.7,17.7,63,0.0,1015.0,2.2,0,Clear,0,0
2024-03-19 06:00,17.3,17.3,64,0.0,1015.0,4.3,0,Clear,0,0
2024-03-19 07:00,17.5,17.5,59,0.0,1015.0,10.1,0,Clear,0,0
2024-03-19 08:00,18.1,18.1,55,0.0,1015.0,13.0,1,Sunny,0,0
2024-03-19 09:00,19.7,19.8,55,0.0,1015.0,5.0,1,Sunny,0,0
2024-03-19 10:00,20.9,20.9,55,0.0,1016.0,8.3,1,Sunny,0,0
2024-03-19 11:00,19.9,19.9,61,0.0,1016.0,8.3,1,Sunny,0,0
2024-03-19 12:00,19.8,19.8,61,0.0,1017.0,5.4,1,Sunny,0,0
2024-03-19 13:00,20.4,20.4,58,0.0,1016.0,3.2,1,Partly cloudy,0,0
2024-03-19 14:00,20.9,20.9,54,0.0,1016.0,4.0,1,Overcast,0,0
2024-03-19 15:00,21.1,21.1,52,0.0,1015.0,5.0,1,Overcast,0,0
2024-03-19 16:00,21.0,21.0,52,0.0,1014.0,4.3,1,Cloudy,0,0
2024-03-19 17:00,20.7,20.7,52,0.0,1014.0,3.2,1,Sunny,0,0
2024-03-19 18:00,19.8,19.8,54,0.0,1014.0,1.4,1,Sunny,0,0
2024-03-19 19:00,17.3,17.3,62,0.0,1014.0,0.7,1,Sunny,0,0
2024-03-19 20:00,16.5,16.5,65,0.0,1014.0,2.2,0,Clear,0,0
2024-03-19 21:00,16.4,16.4,65,0.0,1014.0,1.4,0,Clear,0,0
2024-03-19 22:00,16.0,16.0,65,0.0,1014.0,2.2,0,Clear,0,0
2024-03-19 23:00,16.2,16.2,64,0.0,1014.0,4.0,0,Clear,0,0
2024-03-20 00:00,15.9,15.9,62,0.0,1014.0,5.4,0,Clear,0,0
2024-03-20 01:00,15.9,15.9,61,0.0,1014.0,4.7,0,Clear,0,0
2024-03-20 02:00,15.7,15.7,62,0.0,1013.0,2.9,0,Clear,0,0
2024-03-20 03:00,15.7,15.7,62,0.0,1013.0,4.0,0,Clear,0,0
2024-03-20 04:00,15.8,15.8,63,0.0,1013.0,1.8,0,Clear,0,0
2024-03-20 05:00,15.7,15.7,64,0.0,1013.0,1.8,0,Clear,0,0
2024-03-20 06:00,15.8,15.8,65,0.0,1013.0,3.2,0,Clear,0,0
2024-03-20 07:00,15.9,15.9,65,0.0,1013.0,4.3,0,Clear,0,0
2024-03-20 08:00,16.2,16.2,68,0.04,1013.0,4.0,1,Patchy rain possible,45,0
2024-03-20 09:00,17.3,17.3,67,0.02,1014.0,2.2,1,Patchy rain possible,45,0
2024-03-20 10:00,18.3,18.3,64,0.04,1014.0,3.2,1,Patchy rain possible,45,0
2024-03-20 11:00,18.7,18.7,63,0.23,1015.0,5.8,1,Patchy rain possible,100,1
2024-03-20 12:00,19.3,19.3,62,0.15,1015.0,6.8,1,Patchy rain possible,100,1
2024-03-20 13:00,19.6,19.6,64,0.07,1014.0,9.0,1,Patchy rain possible,45,0
2024-03-20 14:00,19.5,19.5,66,0.0,1014.0,10.4,1,Sunny,45,0
2024-03-20 15:00,19.0,19.0,69,0.03,1014.0,10.8,1,Patchy rain possible,45,0
2024-03-20 16:00,18.3,18.3,72,0.12,1013.0,8.6,1,Patchy rain possible,100,1
2024-03-20 17:00,18.0,18.0,71,0.11,1013.0,5.0,1,Patchy rain possible,100,1
2024-03-20 18:00,17.7,17.7,71,0.52,1013.0,3.6,1,Moderate rain at times,100,1
2024-03-20 19:00,16.2,16.2,79,0.41,1013.0,5.8,1,Patchy rain possible,100,1
2024-03-20 20:00,14.7,14.7,88,0.61,1014.0,2.5,0,Moderate rain at times,100,1
2024-03-20 21:00,14.4,14.4,91,0.3,1015.0,6.5,0,Patchy rain possible,100,1
2024-03-20 22:00,14.6,14.8,88,0.31,1015.0,5.4,0,Patchy rain possible,100,1
2024-03-20 23:00,15.3,15.3,80,0.1,1015.0,7.2,0,Patchy rain possible,100,1
2024-03-21 00:00,15.2,15.2,81,0.03,1015.0,7.6,0,Patchy rain possible,45,0
2024-03-21 01:00,15.0,15.0,81,0.0,1015.0,8.3,0,Partly cloudy,45,0
2024-03-21 02:00,13.5,12.9,89,0.13,1015.0,9.4,0,Patchy rain possible,100,1
2024-03-21 03:00,13.7,13.7,87,0.18,1015.0,6.1,0,Light rain shower,100,1
2024-03-21 04:00,13.8,13.8,86,0.7,1014.0,1.1,0,Patchy light drizzle,100,1
2024-03-21 05:00,13.6,13.2,86,0.07,1014.0,8.3,0,Patchy rain possible,45,0
2024-03-21 06:00,13.1,12.5,87,0.0,1014.0,8.6,0,Partly cloudy,45,0
2024-03-21 07:00,13.1,12.4,85,0.0,1015.0,9.7,0,Partly cloudy,0,0
